"","id","Education","JoiningYear","City","PaymentTier","Age","Gender","EverBenched","ExperienceInCurrentDomain","LeaveOrNot","Gender_Numeric","EverBenched_Numeric","Education_Numeric"
"3803",3803,"Bachelors",2013,"Bangalore",3,37,"Male","No",5,0,0,0,1
"3804",3804,"Bachelors",2017,"New Delhi",2,37,"Male","No",4,0,0,0,1
"3805",3805,"Bachelors",2014,"Bangalore",3,35,"Male","No",2,0,0,0,1
"3806",3806,"Bachelors",2016,"Bangalore",3,40,"Male","No",0,0,0,0,1
"3807",3807,"Bachelors",2012,"Bangalore",3,40,"Male","Yes",2,0,0,1,1
"3808",3808,"Bachelors",2015,"Bangalore",3,39,"Female","No",3,1,1,0,1
"3809",3809,"Masters",2013,"New Delhi",3,41,"Female","No",2,0,1,0,2
"3810",3810,"Bachelors",2015,"Bangalore",3,34,"Female","No",4,0,1,0,1
"3811",3811,"Bachelors",2012,"New Delhi",3,34,"Female","No",4,0,1,0,1
"3812",3812,"Bachelors",2013,"Pune",2,36,"Male","No",2,1,0,0,1
"3813",3813,"Masters",2016,"New Delhi",3,39,"Female","No",1,0,1,0,2
"3814",3814,"Bachelors",2014,"New Delhi",3,41,"Male","No",5,0,0,0,1
"3815",3815,"Bachelors",2015,"Bangalore",3,40,"Male","No",0,0,0,0,1
"3816",3816,"Bachelors",2017,"Bangalore",3,34,"Female","No",5,0,1,0,1
"3817",3817,"Bachelors",2013,"Bangalore",3,31,"Male","No",2,0,0,0,1
"3818",3818,"Bachelors",2012,"Pune",3,40,"Male","No",3,0,0,0,1
"3819",3819,"Bachelors",2013,"Pune",3,32,"Male","No",5,0,0,0,1
"3820",3820,"Bachelors",2018,"Pune",3,38,"Male","No",3,1,0,0,1
"3821",3821,"Bachelors",2016,"Bangalore",3,40,"Male","No",3,0,0,0,1
"3822",3822,"PHD",2013,"Bangalore",3,41,"Male","No",4,0,0,0,3
"3823",3823,"Bachelors",2014,"Bangalore",3,36,"Female","No",0,0,1,0,1
"3824",3824,"Bachelors",2015,"Pune",2,33,"Female","Yes",3,1,1,1,1
"3825",3825,"Bachelors",2016,"New Delhi",3,37,"Male","No",3,0,0,0,1
"3826",3826,"Bachelors",2015,"Pune",3,38,"Male","No",4,0,0,0,1
"3827",3827,"Bachelors",2017,"Bangalore",3,32,"Male","No",4,0,0,0,1
"3828",3828,"Bachelors",2017,"Pune",3,33,"Male","No",1,0,0,0,1
"3829",3829,"Bachelors",2015,"Bangalore",3,38,"Male","No",5,0,0,0,1
"3830",3830,"Bachelors",2015,"Pune",3,40,"Female","No",5,1,1,0,1
"3831",3831,"Bachelors",2014,"Bangalore",3,35,"Male","Yes",0,0,0,1,1
"3832",3832,"Masters",2016,"New Delhi",3,37,"Female","No",5,0,1,0,2
"3833",3833,"Bachelors",2016,"Bangalore",3,37,"Male","Yes",2,0,0,1,1
"3834",3834,"Bachelors",2015,"Bangalore",3,36,"Male","No",2,0,0,0,1
"3835",3835,"Bachelors",2017,"Bangalore",3,33,"Female","No",4,1,1,0,1
"3836",3836,"Bachelors",2014,"Pune",2,36,"Female","No",3,1,1,0,1
"3837",3837,"Bachelors",2016,"Pune",3,32,"Male","No",3,0,0,0,1
"3838",3838,"Bachelors",2017,"Bangalore",3,35,"Female","No",1,1,1,0,1
"3839",3839,"Bachelors",2014,"Pune",2,34,"Female","No",2,1,1,0,1
"3840",3840,"Masters",2017,"Pune",2,40,"Male","No",5,0,0,0,2
"3841",3841,"Bachelors",2016,"Bangalore",3,37,"Female","No",4,0,1,0,1
"3842",3842,"Bachelors",2015,"Bangalore",1,36,"Male","No",1,0,0,0,1
"3843",3843,"Bachelors",2012,"Pune",3,41,"Female","No",1,0,1,0,1
"3844",3844,"Bachelors",2016,"Pune",3,36,"Male","No",0,0,0,0,1
"3845",3845,"Bachelors",2017,"Bangalore",3,31,"Female","No",2,0,1,0,1
"3846",3846,"Bachelors",2017,"Pune",3,31,"Male","No",3,0,0,0,1
"3847",3847,"Bachelors",2014,"Pune",3,33,"Male","No",2,0,0,0,1
"3848",3848,"Bachelors",2017,"Bangalore",3,35,"Male","Yes",0,0,0,1,1
"3849",3849,"PHD",2016,"New Delhi",3,34,"Male","No",1,0,0,0,3
"3850",3850,"Bachelors",2014,"Bangalore",3,39,"Female","No",4,0,1,0,1
"3851",3851,"Masters",2015,"Bangalore",3,31,"Male","No",1,1,0,0,2
"3852",3852,"Bachelors",2015,"Pune",3,32,"Female","No",0,1,1,0,1
"3853",3853,"Bachelors",2017,"Bangalore",3,33,"Male","No",0,1,0,0,1
"3854",3854,"Bachelors",2014,"Bangalore",3,34,"Male","Yes",1,0,0,1,1
"3855",3855,"Masters",2014,"Pune",3,39,"Male","No",2,0,0,0,2
"3856",3856,"Bachelors",2017,"New Delhi",2,41,"Female","No",2,1,1,0,1
"3857",3857,"Bachelors",2017,"New Delhi",2,34,"Male","No",2,0,0,0,1
"3858",3858,"Bachelors",2013,"Bangalore",3,36,"Female","No",5,0,1,0,1
"3859",3859,"Bachelors",2015,"Pune",2,39,"Female","No",5,1,1,0,1
"3860",3860,"Bachelors",2012,"Pune",3,37,"Male","No",5,0,0,0,1
"3861",3861,"Bachelors",2016,"Bangalore",3,36,"Male","No",4,0,0,0,1
"3862",3862,"Bachelors",2014,"New Delhi",3,38,"Female","No",1,0,1,0,1
"3863",3863,"Bachelors",2017,"Bangalore",3,38,"Female","No",3,0,1,0,1
"3864",3864,"Masters",2016,"New Delhi",3,37,"Female","No",2,1,1,0,2
"3865",3865,"Bachelors",2012,"Bangalore",3,34,"Male","No",2,0,0,0,1
"3866",3866,"Bachelors",2015,"Bangalore",3,31,"Male","No",2,0,0,0,1
"3867",3867,"Bachelors",2015,"Pune",2,32,"Female","No",2,1,1,0,1
"3868",3868,"Masters",2018,"New Delhi",3,35,"Male","No",2,1,0,0,2
"3869",3869,"Bachelors",2017,"Bangalore",3,31,"Male","Yes",2,0,0,1,1
"3870",3870,"Bachelors",2015,"Bangalore",1,32,"Male","Yes",0,1,0,1,1
"3871",3871,"Bachelors",2015,"Bangalore",3,31,"Female","No",5,0,1,0,1
"3872",3872,"Bachelors",2018,"Bangalore",3,37,"Male","No",5,1,0,0,1
"3873",3873,"PHD",2018,"New Delhi",3,40,"Male","No",3,1,0,0,3
"3874",3874,"Bachelors",2015,"Bangalore",1,41,"Male","No",1,0,0,0,1
"3875",3875,"Bachelors",2017,"Pune",3,34,"Male","No",5,0,0,0,1
"3876",3876,"Bachelors",2014,"Bangalore",3,36,"Male","Yes",3,0,0,1,1
"3877",3877,"Bachelors",2013,"Pune",3,35,"Male","No",1,0,0,0,1
"3878",3878,"Masters",2017,"New Delhi",3,38,"Female","No",3,0,1,0,2
"3879",3879,"Bachelors",2017,"Bangalore",3,33,"Male","No",1,0,0,0,1
"3880",3880,"Bachelors",2014,"Bangalore",3,38,"Female","No",2,0,1,0,1
"3881",3881,"Bachelors",2018,"Bangalore",3,38,"Male","No",1,1,0,0,1
"3882",3882,"Bachelors",2017,"Pune",2,40,"Male","No",4,0,0,0,1
"3883",3883,"Bachelors",2013,"New Delhi",3,39,"Male","No",5,0,0,0,1
"3884",3884,"Bachelors",2014,"New Delhi",3,33,"Female","No",4,0,1,0,1
"3885",3885,"Bachelors",2015,"Pune",3,32,"Female","No",3,1,1,0,1
"3886",3886,"Bachelors",2013,"Bangalore",3,39,"Male","No",2,0,0,0,1
"3887",3887,"Bachelors",2015,"Bangalore",3,38,"Female","No",4,0,1,0,1
"3888",3888,"Bachelors",2013,"Bangalore",3,38,"Male","No",2,0,0,0,1
"3889",3889,"Bachelors",2017,"Bangalore",3,35,"Male","No",0,0,0,0,1
"3890",3890,"Bachelors",2017,"Pune",3,31,"Female","No",0,1,1,0,1
"3891",3891,"Bachelors",2017,"Bangalore",3,41,"Male","No",5,0,0,0,1
"3892",3892,"Bachelors",2013,"New Delhi",3,38,"Female","No",4,1,1,0,1
"3893",3893,"Bachelors",2016,"Bangalore",3,40,"Male","Yes",1,0,0,1,1
"3894",3894,"Bachelors",2018,"Bangalore",3,36,"Female","No",2,1,1,0,1
"3895",3895,"PHD",2013,"New Delhi",3,36,"Male","No",3,1,0,0,3
"3896",3896,"Bachelors",2014,"Pune",3,41,"Male","No",4,0,0,0,1
"3897",3897,"Bachelors",2014,"Bangalore",3,35,"Male","Yes",1,0,0,1,1
"3898",3898,"Bachelors",2017,"Bangalore",3,38,"Male","No",5,0,0,0,1
"3899",3899,"Bachelors",2017,"New Delhi",2,41,"Female","No",0,0,1,0,1
"3900",3900,"Bachelors",2012,"Bangalore",1,34,"Male","No",0,0,0,0,1
"3901",3901,"Bachelors",2016,"Bangalore",3,39,"Female","No",3,1,1,0,1
"3902",3902,"Bachelors",2014,"Bangalore",3,37,"Male","No",5,0,0,0,1
"3903",3903,"Bachelors",2015,"Pune",2,39,"Female","Yes",0,1,1,1,1
"3904",3904,"Bachelors",2013,"Bangalore",3,31,"Male","No",2,1,0,0,1
"3905",3905,"Masters",2012,"New Delhi",3,34,"Female","No",3,0,1,0,2
"3906",3906,"Bachelors",2015,"Bangalore",3,39,"Male","No",1,0,0,0,1
"3907",3907,"Bachelors",2014,"Pune",2,38,"Female","No",3,1,1,0,1
"3908",3908,"Bachelors",2012,"Bangalore",3,34,"Male","No",1,0,0,0,1
"3909",3909,"Bachelors",2016,"Bangalore",3,31,"Female","No",2,0,1,0,1
"3910",3910,"Bachelors",2016,"Bangalore",3,39,"Female","No",0,0,1,0,1
"3911",3911,"Bachelors",2013,"Bangalore",3,31,"Female","No",1,0,1,0,1
"3912",3912,"Bachelors",2012,"Bangalore",3,36,"Male","No",1,0,0,0,1
"3913",3913,"Bachelors",2017,"New Delhi",3,37,"Male","No",0,0,0,0,1
"3914",3914,"Bachelors",2015,"Pune",1,38,"Female","No",1,1,1,0,1
"3915",3915,"PHD",2017,"Pune",3,41,"Male","No",2,0,0,0,3
"3916",3916,"Bachelors",2018,"Bangalore",3,32,"Male","No",4,1,0,0,1
"3917",3917,"Bachelors",2018,"Pune",3,35,"Male","No",0,1,0,0,1
"3918",3918,"Bachelors",2017,"Bangalore",3,35,"Male","No",1,0,0,0,1
"3919",3919,"Bachelors",2013,"Bangalore",3,32,"Male","No",1,0,0,0,1
"3920",3920,"Bachelors",2015,"Bangalore",3,31,"Male","No",1,1,0,0,1
"3921",3921,"Bachelors",2015,"Bangalore",3,41,"Male","No",4,0,0,0,1
"3922",3922,"Bachelors",2012,"Bangalore",3,33,"Male","Yes",0,0,0,1,1
"3923",3923,"Bachelors",2012,"New Delhi",2,38,"Female","No",1,1,1,0,1
"3924",3924,"Masters",2012,"Bangalore",3,39,"Female","No",3,1,1,0,2
"3925",3925,"Bachelors",2015,"Bangalore",1,36,"Female","No",2,0,1,0,1
"3926",3926,"Masters",2017,"Bangalore",2,31,"Male","No",5,0,0,0,2
"3927",3927,"Masters",2017,"New Delhi",2,39,"Female","No",2,1,1,0,2
"3928",3928,"Masters",2017,"New Delhi",3,41,"Male","No",3,1,0,0,2
"3929",3929,"PHD",2018,"New Delhi",3,33,"Female","No",0,1,1,0,3
"3930",3930,"Bachelors",2015,"Bangalore",3,38,"Male","No",1,0,0,0,1
"3931",3931,"Bachelors",2017,"Pune",2,31,"Male","No",0,0,0,0,1
"3932",3932,"Bachelors",2014,"Bangalore",3,34,"Male","No",4,0,0,0,1
"3933",3933,"Bachelors",2017,"Bangalore",3,40,"Male","No",2,0,0,0,1
"3934",3934,"Bachelors",2012,"Bangalore",3,36,"Male","No",1,0,0,0,1
"3935",3935,"Bachelors",2015,"Bangalore",3,36,"Female","No",2,0,1,0,1
"3936",3936,"Bachelors",2017,"New Delhi",2,41,"Female","No",4,0,1,0,1
"3937",3937,"Bachelors",2017,"Bangalore",3,37,"Male","No",3,0,0,0,1
"3938",3938,"Bachelors",2017,"New Delhi",3,33,"Male","No",5,0,0,0,1
"3939",3939,"Bachelors",2017,"New Delhi",3,41,"Female","No",4,0,1,0,1
"3940",3940,"Bachelors",2017,"Bangalore",3,37,"Female","No",2,0,1,0,1
"3941",3941,"Bachelors",2017,"Pune",3,38,"Male","Yes",5,0,0,1,1
"3942",3942,"Bachelors",2015,"Bangalore",3,34,"Male","No",2,1,0,0,1
"3943",3943,"Bachelors",2017,"Pune",3,37,"Female","No",0,0,1,0,1
"3944",3944,"Bachelors",2014,"Bangalore",3,34,"Male","No",0,1,0,0,1
"3945",3945,"Bachelors",2012,"Pune",3,32,"Male","No",1,0,0,0,1
"3946",3946,"Masters",2012,"New Delhi",3,35,"Female","No",4,1,1,0,2
"3947",3947,"Bachelors",2013,"Pune",3,36,"Male","No",3,0,0,0,1
"3948",3948,"Bachelors",2015,"Bangalore",3,34,"Female","No",2,0,1,0,1
"3949",3949,"Bachelors",2014,"Bangalore",3,37,"Female","No",3,0,1,0,1
"3950",3950,"Bachelors",2016,"Bangalore",3,40,"Female","Yes",4,0,1,1,1
"3951",3951,"Bachelors",2014,"Pune",3,33,"Male","No",4,0,0,0,1
"3952",3952,"Bachelors",2016,"Bangalore",3,39,"Female","No",4,0,1,0,1
"3953",3953,"Bachelors",2012,"Bangalore",3,40,"Male","No",4,0,0,0,1
"3954",3954,"Bachelors",2013,"Bangalore",1,34,"Male","No",4,1,0,0,1
"3955",3955,"Bachelors",2016,"Pune",3,40,"Male","No",5,0,0,0,1
"3956",3956,"PHD",2013,"Bangalore",3,32,"Male","No",5,0,0,0,3
"3957",3957,"Bachelors",2012,"Bangalore",3,33,"Male","No",1,0,0,0,1
"3958",3958,"Bachelors",2017,"New Delhi",1,31,"Female","No",4,1,1,0,1
"3959",3959,"Masters",2016,"New Delhi",3,41,"Female","No",4,0,1,0,2
"3960",3960,"Bachelors",2016,"Bangalore",3,34,"Male","No",4,0,0,0,1
"3961",3961,"Bachelors",2016,"Bangalore",3,39,"Male","No",7,0,0,0,1
"3962",3962,"Bachelors",2014,"Bangalore",3,35,"Male","No",5,0,0,0,1
"3963",3963,"Bachelors",2016,"Pune",3,38,"Female","No",7,0,1,0,1
"3964",3964,"Bachelors",2016,"Bangalore",3,33,"Male","No",6,0,0,0,1
"3965",3965,"Bachelors",2014,"Pune",3,33,"Male","No",6,0,0,0,1
"3966",3966,"Bachelors",2012,"Bangalore",3,35,"Male","No",5,0,0,0,1
"3967",3967,"PHD",2013,"New Delhi",3,40,"Male","No",5,0,0,0,3
"3968",3968,"Bachelors",2012,"Bangalore",3,40,"Female","No",5,0,1,0,1
"3969",3969,"Bachelors",2017,"Bangalore",3,39,"Male","No",5,0,0,0,1
"3970",3970,"Bachelors",2017,"Bangalore",3,33,"Female","No",6,0,1,0,1
"3971",3971,"Bachelors",2014,"Bangalore",3,32,"Female","No",5,0,1,0,1
"3972",3972,"Masters",2014,"Bangalore",3,40,"Female","No",7,1,1,0,2
"3973",3973,"Bachelors",2017,"New Delhi",2,33,"Male","No",6,0,0,0,1
"3974",3974,"Masters",2016,"New Delhi",1,31,"Female","No",5,1,1,0,2
"3975",3975,"Bachelors",2013,"Bangalore",3,35,"Female","No",5,0,1,0,1
"3976",3976,"Bachelors",2014,"Bangalore",3,39,"Male","No",7,1,0,0,1
"3977",3977,"Masters",2018,"Bangalore",3,39,"Female","No",6,1,1,0,2
"3978",3978,"Masters",2017,"Pune",2,38,"Female","No",2,0,1,0,2
"3979",3979,"Bachelors",2012,"Bangalore",3,38,"Male","No",7,1,0,0,1
"3980",3980,"Masters",2017,"New Delhi",2,40,"Female","Yes",2,0,1,1,2
"3981",3981,"Bachelors",2018,"Bangalore",3,38,"Male","No",6,1,0,0,1
"3982",3982,"Bachelors",2013,"Bangalore",3,34,"Male","No",6,0,0,0,1
"3983",3983,"Bachelors",2012,"Bangalore",1,35,"Male","No",7,0,0,0,1
"3984",3984,"Masters",2013,"New Delhi",1,41,"Male","No",5,0,0,0,2
"3985",3985,"PHD",2014,"New Delhi",2,37,"Female","No",5,0,1,0,3
"3986",3986,"Bachelors",2015,"Pune",3,34,"Male","Yes",7,0,0,1,1
"3987",3987,"Bachelors",2014,"Bangalore",3,35,"Male","Yes",5,0,0,1,1
"3988",3988,"Bachelors",2013,"Bangalore",1,38,"Male","No",6,0,0,0,1
"3989",3989,"Bachelors",2016,"Bangalore",3,38,"Female","No",7,0,1,0,1
"3990",3990,"Bachelors",2015,"Pune",2,41,"Female","No",7,0,1,0,1
"3991",3991,"Bachelors",2018,"Bangalore",3,34,"Male","No",5,1,0,0,1
"3992",3992,"Bachelors",2017,"Pune",2,22,"Male","No",0,0,0,0,1
"3993",3993,"Bachelors",2018,"Bangalore",2,26,"Female","No",4,1,1,0,1
"3994",3994,"Bachelors",2012,"Bangalore",3,22,"Male","No",0,0,0,0,1
"3995",3995,"Bachelors",2017,"New Delhi",3,25,"Female","No",3,0,1,0,1
"3996",3996,"Bachelors",2016,"Bangalore",3,29,"Male","No",0,0,0,0,1
"3997",3997,"Bachelors",2017,"New Delhi",3,36,"Female","No",0,0,1,0,1
"3998",3998,"Bachelors",2014,"Bangalore",3,37,"Female","No",1,0,1,0,1
"3999",3999,"Bachelors",2013,"New Delhi",2,34,"Female","No",4,1,1,0,1
"4000",4000,"Bachelors",2012,"Pune",3,34,"Female","No",2,1,1,0,1
"4001",4001,"Bachelors",2012,"Bangalore",3,25,"Female","No",3,1,1,0,1
"4002",4002,"Bachelors",2012,"Bangalore",3,31,"Male","No",0,0,0,0,1
"4003",4003,"Bachelors",2015,"New Delhi",3,36,"Female","No",2,0,1,0,1
"4004",4004,"Bachelors",2016,"Bangalore",3,31,"Male","Yes",5,0,0,1,1
"4005",4005,"Bachelors",2015,"Bangalore",3,34,"Male","No",4,0,0,0,1
"4006",4006,"Masters",2014,"New Delhi",3,28,"Male","Yes",2,1,0,1,2
"4007",4007,"Bachelors",2014,"Bangalore",3,28,"Male","No",2,0,0,0,1
"4008",4008,"Bachelors",2015,"Bangalore",3,31,"Male","No",1,0,0,0,1
"4009",4009,"Bachelors",2017,"Bangalore",3,35,"Male","No",5,0,0,0,1
"4010",4010,"Bachelors",2012,"Bangalore",1,28,"Female","Yes",1,0,1,1,1
"4011",4011,"Bachelors",2018,"Bangalore",3,32,"Female","No",2,1,1,0,1
"4012",4012,"Bachelors",2013,"Bangalore",3,23,"Male","Yes",1,1,0,1,1
"4013",4013,"Masters",2018,"Pune",3,27,"Male","No",5,1,0,0,2
"4014",4014,"Bachelors",2017,"Pune",3,25,"Male","No",3,0,0,0,1
"4015",4015,"Masters",2017,"New Delhi",2,31,"Female","No",2,0,1,0,2
"4016",4016,"PHD",2018,"New Delhi",3,34,"Male","No",0,1,0,0,3
"4017",4017,"Bachelors",2016,"Bangalore",3,36,"Female","No",2,0,1,0,1
"4018",4018,"PHD",2017,"New Delhi",3,40,"Male","No",3,0,0,0,3
"4019",4019,"Masters",2012,"New Delhi",3,34,"Female","No",2,0,1,0,2
"4020",4020,"Bachelors",2018,"Bangalore",3,37,"Male","No",2,1,0,0,1
"4021",4021,"Bachelors",2012,"Bangalore",3,38,"Male","No",3,0,0,0,1
"4022",4022,"Bachelors",2017,"New Delhi",2,22,"Female","No",0,0,1,0,1
"4023",4023,"Bachelors",2016,"Pune",2,36,"Female","No",0,1,1,0,1
"4024",4024,"Bachelors",2013,"New Delhi",2,35,"Female","No",1,1,1,0,1
"4025",4025,"Bachelors",2012,"New Delhi",3,22,"Female","No",0,0,1,0,1
"4026",4026,"Bachelors",2016,"Bangalore",3,22,"Male","No",0,0,0,0,1
"4027",4027,"Bachelors",2012,"Bangalore",3,29,"Male","No",4,0,0,0,1
"4028",4028,"Bachelors",2017,"Bangalore",3,34,"Male","No",5,0,0,0,1
"4029",4029,"Bachelors",2017,"Bangalore",2,23,"Male","No",1,0,0,0,1
"4030",4030,"Bachelors",2014,"Pune",2,32,"Male","No",3,1,0,0,1
"4031",4031,"Bachelors",2012,"Pune",2,26,"Female","No",4,1,1,0,1
"4032",4032,"Masters",2017,"Bangalore",3,38,"Male","No",2,0,0,0,2
"4033",4033,"Bachelors",2014,"Pune",3,37,"Male","No",4,0,0,0,1
"4034",4034,"Bachelors",2017,"New Delhi",2,25,"Female","No",3,0,1,0,1
"4035",4035,"Bachelors",2018,"Pune",2,36,"Female","No",5,1,1,0,1
"4036",4036,"Bachelors",2016,"Bangalore",3,26,"Female","No",4,0,1,0,1
"4037",4037,"Bachelors",2018,"Pune",2,39,"Female","No",4,1,1,0,1
"4038",4038,"Bachelors",2016,"Bangalore",3,24,"Male","No",2,1,0,0,1
"4039",4039,"Masters",2018,"Pune",3,39,"Male","No",2,1,0,0,2
"4040",4040,"Masters",2018,"New Delhi",3,39,"Female","No",2,1,1,0,2
"4041",4041,"Bachelors",2017,"New Delhi",2,27,"Female","No",5,0,1,0,1
"4042",4042,"Bachelors",2013,"Bangalore",3,36,"Male","No",5,1,0,0,1
"4043",4043,"Bachelors",2012,"Bangalore",3,24,"Male","No",2,0,0,0,1
"4044",4044,"Bachelors",2017,"Bangalore",3,28,"Female","No",3,0,1,0,1
"4045",4045,"Bachelors",2016,"Bangalore",3,24,"Male","No",2,0,0,0,1
"4046",4046,"Bachelors",2014,"Bangalore",3,27,"Male","No",5,0,0,0,1
"4047",4047,"Bachelors",2017,"New Delhi",3,23,"Male","No",1,0,0,0,1
"4048",4048,"Bachelors",2013,"Bangalore",3,30,"Female","No",5,0,1,0,1
"4049",4049,"Bachelors",2014,"Bangalore",3,22,"Male","No",0,0,0,0,1
"4050",4050,"Bachelors",2014,"Pune",3,27,"Male","No",5,0,0,0,1
"4051",4051,"Masters",2017,"New Delhi",3,32,"Male","No",2,0,0,0,2
"4052",4052,"Masters",2014,"Pune",1,33,"Female","No",1,0,1,0,2
"4053",4053,"Masters",2017,"New Delhi",3,26,"Male","No",4,1,0,0,2
"4054",4054,"Bachelors",2013,"Pune",3,25,"Female","Yes",3,1,1,1,1
"4055",4055,"Masters",2017,"New Delhi",2,23,"Male","No",1,1,0,0,2
"4056",4056,"Bachelors",2012,"Pune",3,24,"Male","No",2,0,0,0,1
"4057",4057,"Bachelors",2014,"Bangalore",3,33,"Male","No",5,0,0,0,1
"4058",4058,"Masters",2018,"Bangalore",3,30,"Male","Yes",2,1,0,1,2
"4059",4059,"Masters",2017,"New Delhi",2,27,"Female","No",5,0,1,0,2
"4060",4060,"Bachelors",2012,"Pune",2,31,"Female","No",5,1,1,0,1
"4061",4061,"Masters",2018,"New Delhi",3,23,"Female","No",1,1,1,0,2
"4062",4062,"Bachelors",2015,"Bangalore",3,30,"Male","No",2,0,0,0,1
"4063",4063,"Bachelors",2015,"Pune",2,32,"Female","No",2,1,1,0,1
"4064",4064,"Bachelors",2013,"New Delhi",3,26,"Female","Yes",4,0,1,1,1
"4065",4065,"Masters",2017,"New Delhi",2,35,"Male","No",2,0,0,0,2
"4066",4066,"Bachelors",2016,"Bangalore",1,30,"Male","No",4,1,0,0,1
"4067",4067,"Bachelors",2012,"Bangalore",3,37,"Male","No",4,1,0,0,1
"4068",4068,"Bachelors",2017,"Bangalore",1,34,"Male","Yes",0,0,0,1,1
"4069",4069,"Bachelors",2012,"Bangalore",3,38,"Female","No",0,0,1,0,1
"4070",4070,"Masters",2013,"New Delhi",2,22,"Male","Yes",0,1,0,1,2
"4071",4071,"Bachelors",2015,"Pune",1,22,"Female","No",0,1,1,0,1
"4072",4072,"Masters",2015,"Pune",2,33,"Female","No",2,1,1,0,2
"4073",4073,"Bachelors",2015,"Bangalore",3,32,"Male","No",1,0,0,0,1
"4074",4074,"Masters",2015,"Pune",2,34,"Female","No",2,0,1,0,2
"4075",4075,"Bachelors",2017,"Bangalore",3,36,"Female","No",1,0,1,0,1
"4076",4076,"Bachelors",2015,"Bangalore",3,32,"Male","No",1,0,0,0,1
"4077",4077,"Bachelors",2017,"Bangalore",3,28,"Male","Yes",3,0,0,1,1
"4078",4078,"Bachelors",2017,"New Delhi",2,26,"Female","No",4,0,1,0,1
"4079",4079,"Bachelors",2013,"Pune",3,35,"Male","No",1,0,0,0,1
"4080",4080,"Bachelors",2014,"Pune",3,33,"Male","No",4,0,0,0,1
"4081",4081,"Masters",2013,"Pune",3,22,"Female","Yes",0,1,1,1,2
"4082",4082,"Bachelors",2014,"Pune",3,27,"Male","No",5,1,0,0,1
"4083",4083,"Masters",2018,"New Delhi",3,23,"Female","No",1,1,1,0,2
"4084",4084,"Bachelors",2013,"Bangalore",3,34,"Female","Yes",2,0,1,1,1
"4085",4085,"Masters",2017,"Pune",2,23,"Male","No",1,1,0,0,2
"4086",4086,"Bachelors",2012,"Pune",3,36,"Male","No",4,0,0,0,1
"4087",4087,"PHD",2018,"New Delhi",3,28,"Male","No",4,1,0,0,3
"4088",4088,"PHD",2013,"Bangalore",3,28,"Male","No",4,0,0,0,3
"4089",4089,"Bachelors",2016,"Bangalore",3,33,"Female","No",4,0,1,0,1
"4090",4090,"Bachelors",2013,"Bangalore",3,39,"Male","No",3,0,0,0,1
"4091",4091,"Bachelors",2015,"New Delhi",3,25,"Female","Yes",3,0,1,1,1
"4092",4092,"Bachelors",2014,"Pune",3,32,"Male","No",2,0,0,0,1
"4093",4093,"Bachelors",2015,"Pune",3,23,"Female","No",1,1,1,0,1
"4094",4094,"Masters",2018,"New Delhi",3,29,"Male","No",2,1,0,0,2
"4095",4095,"Bachelors",2013,"Pune",2,24,"Male","No",2,1,0,0,1
"4096",4096,"Bachelors",2012,"Bangalore",3,36,"Female","No",2,1,1,0,1
"4097",4097,"Bachelors",2018,"Bangalore",3,40,"Male","No",4,1,0,0,1
"4098",4098,"Bachelors",2012,"New Delhi",3,38,"Female","No",1,0,1,0,1
"4099",4099,"Bachelors",2014,"Bangalore",3,22,"Male","No",0,0,0,0,1
"4100",4100,"Bachelors",2018,"Bangalore",3,24,"Male","No",2,1,0,0,1
"4101",4101,"Bachelors",2012,"Bangalore",3,37,"Male","No",5,0,0,0,1
"4102",4102,"Bachelors",2018,"Pune",3,40,"Male","No",3,1,0,0,1
"4103",4103,"Bachelors",2018,"Bangalore",3,32,"Male","Yes",0,1,0,1,1
"4104",4104,"Bachelors",2012,"New Delhi",3,28,"Female","No",1,0,1,0,1
"4105",4105,"Bachelors",2016,"Pune",3,29,"Male","Yes",5,0,0,1,1
"4106",4106,"Bachelors",2013,"Pune",3,25,"Male","No",3,0,0,0,1
"4107",4107,"PHD",2013,"Bangalore",3,35,"Male","No",3,1,0,0,3
"4108",4108,"Bachelors",2015,"Bangalore",3,28,"Male","No",0,1,0,0,1
"4109",4109,"Bachelors",2012,"Bangalore",3,39,"Male","No",3,0,0,0,1
"4110",4110,"Bachelors",2012,"Pune",1,35,"Male","No",1,0,0,0,1
"4111",4111,"Bachelors",2017,"Bangalore",3,37,"Male","No",2,0,0,0,1
"4112",4112,"Masters",2018,"Pune",3,40,"Female","No",2,1,1,0,2
"4113",4113,"Bachelors",2018,"Bangalore",3,23,"Male","No",1,1,0,0,1
"4114",4114,"Bachelors",2013,"Pune",3,32,"Male","No",2,0,0,0,1
"4115",4115,"PHD",2018,"New Delhi",3,37,"Male","No",3,1,0,0,3
"4116",4116,"Bachelors",2015,"Bangalore",3,23,"Female","No",1,0,1,0,1
"4117",4117,"Bachelors",2014,"Pune",3,26,"Male","No",4,0,0,0,1
"4118",4118,"Bachelors",2017,"Bangalore",3,36,"Female","No",3,1,1,0,1
"4119",4119,"Bachelors",2013,"Bangalore",3,40,"Female","No",3,0,1,0,1
"4120",4120,"Bachelors",2015,"New Delhi",3,22,"Male","No",0,0,0,0,1
"4121",4121,"Bachelors",2015,"Bangalore",3,30,"Male","No",0,0,0,0,1
"4122",4122,"Bachelors",2014,"Bangalore",3,30,"Male","No",1,0,0,0,1
"4123",4123,"Bachelors",2015,"Pune",1,34,"Female","No",3,1,1,0,1
